Relating_Object_Type,Relating_Object_GUID,Related_Object_Type,Related_Object_GUID,Relationship_Type
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4404=IfcMaterialProfileSetUsage(#4403,8,$)>",IfcSlab,3ZCHldh$9F6xHxkRgC6vWb,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4433=IfcMaterialProfileSetUsage(#4432,8,$)>",IfcSlab,07tSQGIqfEsPKCxryY_hfR,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4521=IfcMaterialProfileSetUsage(#4520,8,$)>",IfcSlab,3IuE4jflHFxw6Wb9izuhFA,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4549=IfcMaterialProfileSetUsage(#4548,8,$)>",IfcSlab,2oG5CLACr8xAZqP74wFG0T,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4578=IfcMaterialProfileSetUsage(#4577,8,$)>",IfcSlab,3MBOzAUbP3YPGsYKZlwnm7,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4605=IfcMaterialProfileSetUsage(#4604,8,$)>",IfcSlab,2a$3K27gT2FBF3cfc7hcr_,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1cdWf5G1P5Hfwx30a3bWuC,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,2LDMVYgk10kPXQZJhWC9gR,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0G7uA3NfbFGglfuJgXNDDi,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0ZWmJL7e96ax40XysyRBcn,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0ke8T1ghPDMhABU6jZtT6O,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1JBOSg$y95YvJpaB4ttpet,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1oCXjkNkLDX99B64XFlCiW,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,21D0CIVOrC_RDmUEiVHEfZ,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,3NaVCtvqv7HR2VGKMH0pPM,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,2nUbgg96LCHwVKdkz8AOwT,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1p3W$Qhu17d9fcHG6W0Bfe,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0$DZkUA0HALABraprVLSyW,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1VHYCv4Qn5T9x2uLuJ1FQz,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0uMLOABYf5PxfaeHNWHEly,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,3mtLDkdUnFnwp8sgw8RUEh,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1BExISgHD0nRu0OGWusZPw,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0HsI1yml9DvR4s1bHF$yUI,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,3C0HLT$Ij94AwkS2Fj4qCp,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,3Hozcd_KL28wb8zGovlewg,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1SoSMsPAL3Cwpe8VNO_OVd,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,3Z_DL1FA9EYh$HHtYFWmZa,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,1SAjyDHmzD0g3KVHxr1nwG,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0uQFIZN_5CCO7ZCk3ojiwk,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0kyFPTxGj12uae38Wmd2c5,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0Li$QNuBPDPwobHtbVDLdH,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,0vUDgNwbnFh8Q1fZ3OHdS8,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,00PE65CPT698jqqFPrepfq,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #4691=IfcMaterialProfileSetUsage(#4690,5,$)>",IfcColumn,2uP3sCruj3HvetMjbPoxxx,IfcRelAssociatesMaterial
IfcMaterialProfileSetUsage,"<bound method entity_instance.id of #5020=IfcMaterialProfileSetUsage(#5019,8,$)>",IfcSlab,2CiTKT$In2Hh1vKfVLiavt,IfcRelAssociatesMaterial
